businessId,id,name,genre,isopen,stars
4627,Y3aGrZR8QBlj8C2l7oEvDg,The Vig McCormick,"Breakfast & Brunch, Beer Bar, Gastropubs, Cocktail Bars, Nightlife, American (New), Food, Bars, Restaurants, Beer, Wine & Spirits, American (Traditional)",1,4.0
4628,Fo-Qyaas3tOsA_GE4_lFbQ,Gus's NY Pizza Lounge,"Restaurants, Beer, Wine & Spirits, Food Delivery Services, Pizza, Food",1,2.0
4629,MpovsyjkSkchD7ssAdEVKQ,Charlie Palmer Steak,"American (New), Steakhouses, Nightlife, Restaurants",1,4.0
4630,ewSh93zoRx0DIWRKU-fFwQ,Fenwick's,"Restaurants, American (Traditional)",1,4.0
4631,nzV7HlERvD_v1DEfL_oiGQ,Pita Jungle,"Restaurants, Mediterranean, Nightlife, Greek, Vegetarian, Bars, Middle Eastern, American (New), Vegan",1,4.0
4632,a3APDveO8DSEIp7o1f24hw,Zoozacrackers Deli,"Restaurants, Sandwiches, Burgers, Delis",0,3.5
4633,dcOTPSL_XZvJn_Jjm6bDYA,Performance Muffler,"Gas Stations, Auto Repair, Auto Parts & Supplies, Automotive, Auto Customization",1,5.0
4634,kw8Lh8bJAtquHkT9CB4zGg,Future Bistro,"Restaurants, Polish, Coffee & Tea, Cafes, Bakeries, Breakfast & Brunch, Food, Sandwiches",1,3.0
4635,5Yc1owD5Unq7Ko8H-ZAdYg,Zombie Burlesque,"Performing Arts, Arts & Entertainment",1,4.5
4636,EQZPTDAy-lWijb0i8JpHNw,Sammi & Soupe Dumpling,"Restaurants, Chinese",1,4.0
4637,X4QbkHl7pOTVsgLa7XuUBg,Blaze Fast Fire'd Pizza,"Salad, Fast Food, Pizza, Gluten-Free, Restaurants",1,4.5
4638,RLxRHA6HcHrrBOMpSln7MQ,Polaroid Fotobar,"Photography Stores & Services, Mass Media, Art Galleries, Arts & Entertainment, Print Media, Shopping, Museums",0,4.0
4639,0J_NiF5Lb0bFM5v6ZY-uGw,Zet's Restaurant,"Restaurants, Greek, Steakhouses, Diners",1,4.0
4640,rwDJu_c584TV4CqPAwu3ZQ,Carmella's Plates & Pints,"Nightlife, Restaurants, Breakfast & Brunch, Burgers, Cocktail Bars, American (New), Bars",1,4.0
4641,MmWz560a1z8aTThVfamp7g,Harley-Davidson Of Scottsdale,"Motorcycle Dealers, Automotive",1,4.5
4642,HsEStDB_LB6x0LuXQ6LP4A,Khoury's Mediterranean Restaurant,"Restaurants, Sandwiches, Mediterranean, Lebanese, Middle Eastern, Greek",1,4.0
4643,kcSVQ3HF9ACz4WCsrtvauQ,WAX Hair Removal Bar - Summerlin,"Beauty & Spas, Waxing, Hair Removal",1,4.5
4644,mpic-6yBI1pavHRNxBbFwQ,Winder Farms,"Food Delivery Services, Food",0,2.0
4645,1uvcySLWM75MzlLM12F8dA,Pennsylvania Macaroni Co,"Specialty Food, Meat Shops, Food, Ethnic Food, Cheese Shops, Grocery",1,4.5
4646,ufA5ebLmVAqCuhMrApaONg,Munch A Mania,"Sandwiches, Breakfast & Brunch, Restaurants",1,4.5
4647,BhzbId_o7t-1q349J1L5Dg,Coffee Rush,"Restaurants, Coffee & Tea, Food",1,3.5
4648,XmsBtCykUtObXg4Q1mYpvg,Graze,"Gastropubs, Diners, American (New), Local Flavor, Restaurants",1,4.0
4649,FLMxWQO-ckCQmGZhU9OQgw,Carnival World Buffet,"Buffets, Salad, Restaurants, Food, Breakfast & Brunch",0,3.5
4650,6q7TLSWByKGeIkt1HYBUgw,Black Bear Diner,"Breakfast & Brunch, Diners, American (Traditional), Restaurants, Burgers",1,3.0
4651,pJpjgXH5lgJtIJos9GqetQ,Buffet of Buffets,"Buffets, Food, Restaurants",1,4.0
4652,POtP9M6W4puE3Dr2FSAxzQ,Happy Feet Nails and Spa,"Hair Removal, Beauty & Spas, Tanning, Waxing, Spray Tanning, Nail Salons",1,3.5
4653,nI-ZmgPjAtiNTTU-_gnoYQ,Trattoria Reggiano,"Italian, Wine Bars, Nightlife, Bars, Restaurants, Pizza, Breakfast & Brunch",1,4.0
4654,99j5vhhtFJIefXDLsmA29Q,Inizio Pizza Napoletana,"Food, Restaurants, Salad, Gelato, Italian, Pizza",1,4.5
4655,5VXsbrqyJx0a4iaa43RNFA,Over Easy,"Restaurants, Breakfast & Brunch",1,3.5
4656,tXoO9Uc_tQ8_IqTmEQcW5w,Village Ice Cream,"Food, Ice Cream & Frozen Yogurt",1,4.5
4657,qWSwDbtJRBvKTiMpH3rNLQ,Deejai Thai,"Asian Fusion, Sushi Bars, Restaurants, Thai",1,4.0
4658,7T2Dx26gYKPMFmAWwHgnOA,Habanero's Mexican Grill,"Restaurants, Mexican",1,4.0
4659,8qAtou9A4ksXGkjyLibWDg,D. Vino,"Nightlife, Wine Bars, Italian, Restaurants, Bars",0,3.5
4660,EB0vzUuimM2nRXND5VJkIw,Mido Sushi,"Sushi Bars, Japanese, Restaurants",1,4.0
4661,UE3AvVnaPEBPneVahYT2eA,The White Chocolate Grill,"Food, American (Traditional), Desserts, Restaurants",1,4.0
4662,klb1XHe_KKgEcpp02vkdYQ,One Barrel Brewing,"Breweries, Food",1,4.0
4663,j5vOCZEmyEvZa9QBvoUUcQ,Capriotti's Dana Park,"Sandwiches, Restaurants",1,3.5
4664,UzjCvrNuK4crxi0IS9Jp5A,Maya New York Pizza Bar,"Bars, Pizza, Restaurants, Nightlife, Mediterranean, Sports Bars, Italian",1,2.5
4665,swIE_gCDSi4_68cFGgCiag,The Bier Markt,"Belgian, Bars, Restaurants, German, Canadian (New), Beer, Wine & Spirits, Nightlife, Food",1,3.0
4666,07jQarxKd_8J_AJHD5YBqQ,Muscle Maker Grill - Las Vegas,"Event Planning & Services, Juice Bars & Smoothies, Cafes, American (New), Food Delivery Services, Rehabilitation Center, Caterers, Restaurants, Health & Medical, Gluten-Free, Sandwiches, Food, Specialty Food, Weight Loss Centers, Salad, Wraps, American (Traditional)",1,3.5
4667,n72smZw1iVORdnjGfFT0FQ,Richmond Court Restaurant,"Food, Dim Sum, Chinese, Barbeque, Restaurants, Bakeries",1,3.0
4668,OD09pm-MzynigAvD5KoGPA,Maskadores Taco Shop,"Mexican, Restaurants",1,4.5
4669,YzqV61exMv__mjobBV2g7g,Thai Cuisine,"Thai, Restaurants",1,4.0
4670,JKTMgelIQ-VHn7SL5nyiWA,Buddha Thai Bistro,"Restaurants, Chinese, Thai, Asian Fusion",1,4.0
4671,1QwX7Cgkm6KnlcGNDTh6EQ,E11even,"Canadian (New), Seafood, Restaurants, Steakhouses, American (New)",1,3.5
4672,wWDQDPuuwQ5kFeT2a72b6Q,Romano's Macaroni Grill,"Restaurants, Italian",1,3.0
4673,K0j_Znzin0jShXVnpvW86A,Jaleo,"American (New), Restaurants, Tapas/Small Plates, Spanish",1,3.5
4674,0NgePUfXd2TG0kWgsQRq0A,YC's Mongolian Grill,"Vegan, Buffets, Asian Fusion, Chinese, Gluten-Free, Restaurants, Mongolian",1,4.0
4675,z7GAft_JrFNmAH5xbVeYSA,Southwest Airlines,"Transportation, Airlines, Hotels & Travel",1,3.0
4676,wuQDMDlqM17jQNo0lYQZ7g,Park on Fremont,"Breakfast & Brunch, Nightlife, Restaurants, American (New), Bars, Lounges, Gastropubs",1,4.0
4677,6NG_A-epYEpsJSugfAaTRQ,Electric Daisy Carnival,"Festivals, Arts & Entertainment",1,4.0
4678,dGD6eDrQnD9uW789YyAOmw,Number One Escape Room,"Amusement Parks, Active Life, Escape Games",1,5.0
4679,WthUXmfVevQPMZ_LB2-q-A,La Prima Espresso Co,"Restaurants, Food, Coffee & Tea",1,4.5
4680,WUz36C42pEljqIJuy7dvIg,Still Smoking Vapor & Smoke Shop,"Vape Shops, Tobacco Shops, Head Shops, Shopping",1,4.5
4681,GX4C0SDgzuywFbO2W_g1ow,Meritage - An Urban Tavern,"Beer Bar, Restaurants, Food, Desserts, Bars, Cocktail Bars, Lounges, Steakhouses, Nightlife, American (New), Wine Bars, Sports Bars, Beer, Wine & Spirits",1,3.5
4682,0XHMciYfPq7HzEiLCknaCA,Woods Family Sandwiches,"Food, Bagels, Sandwiches, Restaurants, Wraps, Coffee & Tea, Salad, Breakfast & Brunch, Cafes, Delis",1,4.5
4683,OyKAwvDnxsHOL7CfbHopoA,Ashley HomeStore,"Shopping, Furniture Stores, Home & Garden, Mattresses, Home Decor",0,3.0
4684,veXxt8rGY_RJPpA5QkHT9Q,Barrio,"Tacos, Restaurants, Food, Mexican, Food Trucks",1,3.5
4685,jS3U9iEGnJY7j5oT9iDN7A,Macayo's Mexican Restaurants,"Mexican, Restaurants",0,3.0
4686,EbgUkmDxPUa2fr0rc8EFJQ,P.F. Chang's,"Asian Fusion, Chinese, Restaurants, Gluten-Free",1,3.0
4687,EryvpcMxoaOr_BnQVMqQIg,Salsa Cabana Mexican Grill,"Restaurants, Mexican",1,4.5
4688,V2oe1HVgNK0He9Mf3Q17AA,All Pierogi Kitchen & Euro Market,"Ethnic Food, Food Delivery Services, Food, Restaurants, Polish, Specialty Food, Event Planning & Services, Caterers, Grocery, Ukrainian, Russian",1,4.5
4689,h9Wup6g0lc7gFbmgnlHy-w,Discount Gun Source,"Guns & Ammo, Shopping",1,5.0
4690,eY31R4Fy22ynj-FtnUUeAg,Raging Bull,"Sports Bars, Chicken Wings, Nightlife, Burgers, Restaurants, American (Traditional), Breakfast & Brunch, Bars, American (New)",1,3.5
4691,8xC-o5frOQg19-vtrtQRvw,uBreakiFix,"Electronics, Electronics Repair, Mobile Phone Repair, Mobile Phones, Shopping, IT Services & Computer Repair, Local Services",1,4.5
4692,Lzr34VkDJQ6l8oWq9MptAA,Sushi Sky Japanese Restaurant,"Sushi Bars, Restaurants, Japanese",1,3.0
4693,USleI8g1UVN9-9jm-b4uIg,The Fig Tree Restaurant,"American (New), French, Restaurants, Italian",1,4.5
4694,Kbnet8BjbZpXoR_q7JLZPA,Bripolis Cafe,"Cafes, Salad, Chicken Wings, Sandwiches, Restaurants",0,4.0
4695,OJaODLWh3YtZPK5V5L_CnQ,24 Carrots Juice Bar & Cafe,"Vegetarian, Live/Raw Food, Restaurants, Food, Juice Bars & Smoothies, Vegan",0,4.0
4696,SW6ZQk22G1_CV81_gfnvNQ,La Carnita,"Restaurants, Mexican",1,4.0
4697,Ou8pYS24azDWG0ru_vUcqg,Lago Buffet,"American (New), Restaurants, Casinos, Event Planning & Services, Hotels & Travel, Hotels, Buffets, Arts & Entertainment",0,2.5
4698,TLWZK8NIpn4zI4_yut-q6Q,Luna's Living Kitchen,"Local Flavor, Vegetarian, Live/Raw Food, Vegan, Restaurants",0,4.5
4699,PytxYN64H5Mn-PRSEymb4A,Gordas Baja Taco,"Food, Restaurants, Fast Food, Ethnic Food, Mexican, Specialty Food, Seafood",0,4.0
4700,99p317EU5I0g4K8zHJD1ng,Jack Astor's Bar & Grill,"American (New), Burgers, Nightlife, Sports Bars, Bars, Pubs, Canadian (New), Restaurants",1,3.0
4701,68vGFIH94olrtPi1kAEYVw,Gordie Brown,"Comedy Clubs, Nightlife, Arts & Entertainment, Performing Arts",1,4.0
4702,DXYhrg9EXuW8n5QMnCoHAg,Burke in the Box,"American (Traditional), Restaurants, Food",1,2.0
4703,PmROyaqye5gch5av2oSveA,Fired Pie,"Salad, Pizza, Restaurants, Gluten-Free",1,4.0
4704,dqO24yvvHJc5jgHm3LcliA,Novecento Pizzeria,"Pizza, Restaurants, Italian",0,4.0
4705,7_n9hWnaWKRCUOLNPlBLwA,Caked Las Vegas,"Bakeries, Food, Desserts",0,3.5
4706,yY3jNsrpCyKTqQuRuLV8gw,Cactus Club Cafe,"Restaurants, Cocktail Bars, Nightlife, Canadian (New), Bars",1,4.0
4707,2U-BRvnR9IGb61-GnIshLw,Market Street Diner,"Restaurants, Diners",1,3.0
4708,ixAh9crILnJ9tM8LhWFhkw,Archi's Thai Bistro,"Restaurants, Ethnic Food, Thai, Food, Specialty Food",1,4.0
4709,e_yxY8iYwK6WDnUSz3v8ng,Flour Italian Kitchen,"Restaurants, Italian, Bars, Nightlife, Wine Bars",1,3.5
4710,0bjFYstj8USMzEV4ZQldjA,Redhawk Coffee,"Restaurants, Breakfast & Brunch, Food Trucks, Coffee & Tea, Desserts, Food",1,5.0
4711,hJkGfdNlHTfqFTeZ1xkjrw,Design & Dine,"Bars, Party & Event Planning, Beer, Wine & Spirits, Restaurants, American (New), Wine Bars, Event Planning & Services, Paint & Sip, Food, Arts & Entertainment, Nightlife",0,4.5
4712,3g8zzg_5__kXMUM-8F6V1w,Playboy Club,"Casinos, Nightlife, Arts & Entertainment, Bars, Adult Entertainment",0,3.0
4713,5lZpyuWjC7L9uJfLfqIQ_w,Hachi Ramen,"Ramen, Soup, Japanese, Noodles, Restaurants",1,4.5
4714,bXbCGFk3ZjLcTdQQB-xPyQ,Luciano's Ristorante Italiano,"Restaurants, Italian",1,4.0
4715,IMu-TDHot24Y0X7ESLxHyA,Macayo's Mexican Table,"Mexican, Restaurants",1,3.0
4716,LxgwzR1XtJOO92ZiOozRUA,PNPK,"American (Traditional), Bars, Restaurants, Nightlife, Wine Bars",1,4.0
4717,oT82GLKa-ntmiV00sd6PGA,Venues Café,"Music Venues, Arts & Entertainment, Restaurants, Nightlife, American (New), Food, Cafes, Beer, Wine & Spirits",1,3.0
4718,KmuLLSyZJdNoarwcIERHcw,Cirque du Soleil - Mystère,"Local Flavor, Arts & Entertainment, Performing Arts",1,4.0
4719,kYli-nDMENotoxZonriBLA,Mi-Ne Sushi,"Japanese, Restaurants",1,3.5
4720,22MYhTXwSXaS4rW2VOrR-w,Jasmine Grill,"Middle Eastern, Halal, Mediterranean, Restaurants",1,4.5
4721,DXlDzOcpdUE_F21tok0fgw,KA by Cirque Du Soleil,"Event Planning & Services, Nightlife, Venues & Event Spaces, Local Flavor, Arts & Entertainment, Performing Arts",1,4.0
4722,8wt-saX_qXaqVCXQHc5qXw,Sporting Life Bar,"Pubs, Restaurants, American (New), Gastropubs, Sports Bars, Bars, Nightlife",1,4.0
4723,QlJztL2aGEXgejgi5JM9Xg,Tommy Bahama Restaurant | Bar | Store - Scottsdale,"Caribbean, Seafood, Hawaiian, American (New), Restaurants",1,4.0
4724,Py97oycFokZ296KJ2Pe-hQ,Williams Landing Bar Grill Hub Restaurant,"Gastropubs, Canadian (New), Bars, American (New), Nightlife, Comfort Food, Restaurants",1,3.0
4725,Q8huXDngGYGCa7GIIVYnzw,CARS Complete Auto Repair Specialists,"Automotive, Auto Parts & Supplies, Vehicle Wraps, Auto Repair, Wheel & Rim Repair",1,4.5
4726,3-i1qd64K-WLo0fJ5wrbbw,Owl of Minerva,"Korean, Restaurants",1,3.0
4727,uXoaycCmhc3Cg4Iei8kHYA,Chili's Grill & Bar,"Restaurants, Bars, Tex-Mex, Nightlife",1,3.0
4728,7o2BZbRWeBIInSCf5b_SvA,D'Vine Bistro & Wine Bar - Mesa,"Restaurants, Wine Bars, American (New), Nightlife, Bars",1,4.0
4729,_l_jPBg-oLuRSt9dbQ9ShA,City Athletic Club,"Boxing, Fitness & Instruction, Active Life, Gyms, Trainers, Boot Camps",1,4.0
4730,AaI_qHIe30fu8XCQqL2V3w,J'Adore Nail Boutique,"Nail Salons, Threading Services, Tea Rooms, Waxing, Skin Care, Food, Hair Removal, Beauty & Spas",1,4.5
4731,SVMR0kRmdd-bbSNTTECJBA,Super Dragon,"Seafood, Restaurants, Chinese, Soup",1,4.0
4732,mDiFWhywAziq9SKnj6am_Q,Ziggy's IL Posto,"Seafood, Nightlife, Italian, Pizza, Restaurants, Bars",1,4.0
4733,_R-rjgz4Kwi4f3u0clFeKg,Sid's Cafe,"Cafes, Breakfast & Brunch, Beer, Wine & Spirits, Food, Sandwiches, Restaurants, American (Traditional)",1,2.5
4734,2KOXNZVoxpcwen_JmIQdfA,Pho Mi 99,"Vietnamese, Chinese, Restaurants",1,4.0
4735,qtZ50TWkfNS2UtLLuD1m8Q,Freddy's Frozen Custard & Steakburgers,"Restaurants, Burgers, Food, Hot Dogs, Fast Food, Ice Cream & Frozen Yogurt",1,4.5
4736,pApEPv1-ApXee4GYYMB5AQ,HTC Body Piercing - Tempe,"Tattoo, Makeup Artists, Beauty & Spas, Jewelry, Shopping, Piercing",1,4.5
4737,kosTPb88O4Q0XGbVbEOGCA,Prommares Thai Food,"Restaurants, Thai",1,4.0
4738,QJ6GXAAMkgCZPF0bZk0xLw,Baladie Café,"Restaurants, Mediterranean, Middle Eastern, Greek",0,4.0
4739,BYDs_o6U4CLxJec8k1Q90Q,Poke Guys,"Poke, Restaurants, Hawaiian, Food, Fast Food",1,4.0
4740,s4sr0anCKMyQw53xNv6DQA,Panacea,"Juice Bars & Smoothies, Restaurants, Fruits & Veggies, Vegetarian, Vegan, Specialty Food, Coffee & Tea, Food",0,4.5
4741,GXGQsBBdQ57nUaHHFF7_CQ,Scratch,"American (New), Salad, Restaurants, American (Traditional), Modern European, Breakfast & Brunch",1,4.0
4742,Kq8v2R5g9cpQF7QRSlQOMw,Capriotti's Sandwich Shop,"Sandwiches, Food, Restaurants, Salad, Soup, Cheesesteaks",1,3.5
4743,4jAaIWKJxNVihbiQjNw5yQ,DMS Plumbing,"Plumbing, Water Heater Installation/Repair, Home Services, Local Services, Septic Services",1,4.5
4744,wyFV6UN--hH_ifbvdsjSkQ,Fleming's Prime Steakhouse - Scottsdale,"Restaurants, Wine Bars, Nightlife, Steakhouses, Seafood, Bars",1,4.0
4745,rF183_3e0ybElRKdNSwJqQ,Twin Peaks,"Restaurants, American (Traditional), American (New), Nightlife, Sports Bars, Bars",1,3.5
4746,AtSEe-B2mFmLFHBf4PLTrw,Wildflower,"Bakeries, Restaurants, Food, Breakfast & Brunch, Sandwiches",1,4.0
4747,f51YniULra1Fz01jwILh8Q,The Ceili Cottage,"Nightlife, Specialty Food, Restaurants, Bars, Seafood Markets, Pubs, Irish, Food",0,3.5
4748,gqGvV1NUVjtLeiCGV4NpDA,Rosati's Pizza,"Pizza, Restaurants",1,3.0
4749,079CV1EE5WLdQqVEVYFeHQ,The Prime Chinese Restaurant,"Restaurants, Chinese",1,4.0
4750,0859wfd1BQHG46Zpwhc0ZQ,Oven + Vine,"Pizza, Restaurants, Bars, Nightlife, American (New), Wine Bars",1,4.5
4751,0KFA2m39eZwq2F7WvMCoyw,Heart Bar,"Lounges, Adult Entertainment, Nightlife, Bars",1,3.0
4752,2I_qSTehoUFsDNjaqCVxlA,Cafe Moda,"Filipino, Party & Event Planning, Venues & Event Spaces, Nightlife, Bars, Restaurants, Karaoke, Event Planning & Services, Dance Clubs",1,3.0
4753,JnKzrXKxY1cThJ0vNk-4pA,Sushi Kai,"Restaurants, Sushi Bars, Japanese",0,2.5
4754,QUdJyyDDieR_kdrCU9dPFA,La Taqueria,"Local Flavor, Food, Specialty Food, Mexican, Restaurants, American (New), Do-It-Yourself Food, Ethnic Food",1,4.0
4755,xImiQIhC2ZBDEy7LhpQ4nQ,Cowboy Ciao,"American (New), Breakfast & Brunch, Restaurants, Diners",1,3.5
4756,6FO2DTcN7zqFfl090zf12g,Humble Pie,"Nightlife, Bars, Pizza, Restaurants",1,2.5
4757,qAbXHsddBhmfQFegGiV7Dg,Tokyo House,"Sushi Bars, Seafood, Chinese, Restaurants, Japanese",1,3.5
4758,cQVpdviIJNkzO-5tFM_s9w,European Wax Center,"Beauty & Spas, Hair Removal, Skin Care, Eyebrow Services, Waxing",1,4.0
4759,_q0loz1NB0MdBFbkuXSuzA,Concentra Urgent Care - Las Vegas Polaris,"Diagnostic Services, Physical Therapy, Laboratory Testing, Health & Medical, Urgent Care",1,2.0
4760,oVFRqhwQQ3zD3geTtRYZTA,Selberg Electric,"Electricians, Home Services",1,4.5
4761,aP2Ma-Wx2lydppntCGhNSg,Gecko Grill,"Restaurants, Mexican, Barbeque, Food",1,3.5
4762,6g2EQgi1QiXcp9TvbyG-Ig,Sixt Rent A Car,"Vacation Rentals, Hotels & Travel, Car Rental",1,2.5
4763,I8j1gHLKNJVN4dNVUOsedw,Vickie's Diner,"Cafes, Breakfast & Brunch, Diners, Restaurants",1,4.0
4764,h4Q-uSoOIhMoIsOhat6l3A,Casa Don Juan  - Summerlin,"Mexican, Nightlife, Restaurants, Bars",1,4.0
4765,dQ4pxV6AxBaD3X4gssg5zg,Giuseppe's Italian Grille,"Nightlife, Local Services, Sports Bars, Restaurants, Steakhouses, American (Traditional), Bars, Seafood, Italian, Printing Services, Screen Printing",1,3.5
4766,_3olhuCXhoqjy4M2rBp1YA,The Golden Tiki,"Nightlife, Tiki Bars, Lounges, Venues & Event Spaces, Cocktail Bars, Bars, Arts & Entertainment, Event Planning & Services, Music Venues",1,4.5
4767,A7_Rhwhi5Xv_PvBbKGJ_ng,Pho Metro,"Vietnamese, Restaurants",1,4.0
4768,wTjvgkUJMVWrYed9mXdQjg,North Italia,"Pizza, Italian, Restaurants",1,4.0
4769,W6Gxi5pLG4xCzIjkzoAsRA,Kiss By Monster Mini Golf,"Active Life, Kids Activities, Arts & Entertainment, Mini Golf, Arcades",1,4.5
4770,2SfSzEd3B7WimeZac23zhg,Leoné Café,"Cafes, Breakfast & Brunch, Food, Coffee & Tea, Restaurants, Italian",1,4.0
4771,FAEO3WHP25djJsPDMwsk7w,Apple Store,"Electronics, IT Services & Computer Repair, Shopping, Mobile Phones, Local Services, Computers",1,3.0
4772,6EVBc9kdc3Hd8KZkLVPnGA,Kaiju,"Malaysian, Asian Fusion, Restaurants, Japanese",0,4.5
4773,Xwf022IffmZPq6V25iomDg,Gold Bar Espresso,"Restaurants, Food, Coffee & Tea",1,4.0
4774,U3_446QN2gdF87stGCfu1Q,Feng Japanese Steak Hibachi & Sushi House,"Sushi Bars, Restaurants, Teppanyaki, Japanese, Steakhouses",0,4.0
4775,Z_mJYg3vi8cPZHa1J4BALw,Kindred Restaurant,"Restaurants, Nightlife, American (New), Diners, Cocktail Bars, Bars",1,4.5
4776,kqDqbs3fMKJ6GGrLfENnxA,Vendome Café,"American (New), Breakfast & Brunch, Food, Coffee & Tea, Restaurants",1,4.0
4777,SXWLhxdcFCLPnF7AlFbg4g,Planeta Mexico,"Mexican, Restaurants",0,3.0
4778,E14VLV7RMLpoLhEVpPVQcQ,Le Vieux-Port de Montréal,"Active Life, Parks, Public Services & Government, Landmarks & Historical Buildings",1,4.5
4779,8keN8Z2sylAEXgMCJMQpDg,My House,"Chinese, Restaurants, Seafood, Soup",1,4.0
4780,6G0w6rSvl964Lt8qumF3hA,Com Tam Thuan Kieu,"Salad, Restaurants, Vietnamese, American (New), Seafood",1,4.0
4781,kICgNgVRkIh4doz0atyMMA,Hakkasan Restaurant,"American (Traditional), Dim Sum, Nightlife, American (New), Bars, Lounges, Restaurants, Chinese, Dance Clubs, Cantonese",1,4.0
4782,vhu5zXMD5dSPFbq4suWTOw,Fry's Electronics,"Electronics, Appliances, Home & Garden, Shopping, Computers",1,2.5
4783,pYeoaUJ6veQ3FEiSBnVMcw,Payless Car Rental,"Car Rental, Hotels & Travel",1,1.5
4784,z3bUwDC1wUPGeIB8Rt90wA,Layers Bakery Cafe,"Gluten-Free, Desserts, Food, Breakfast & Brunch, Coffee & Tea, Cafes, Bakeries, Restaurants, Organic Stores, Salad, Sandwiches",0,4.0
4785,lTXFSaZC8tkZujYxRG-Dcg,R Burgers,"Restaurants, Sandwiches, Breakfast & Brunch, Diners, Burgers",1,4.5
4786,qNGexUR4IG8eSfs7USrRtA,Battlefield Vegas,"Guns & Ammo, Shopping, Active Life, Gun/Rifle Ranges",1,5.0
4787,3x45Q9c5G6VBicedNKrXxQ,Pita Jungle,"Vegetarian, American (New), Restaurants, Mediterranean",1,4.0
4788,-3zffZUHoY8bQjGfPSoBKQ,Michael Mina,"Nightlife, Bars, American (New), Seafood, Restaurants",1,4.0
4789,1cGyzWtfOoDiE8V0OR85yA,Crepes Parisiennes,"Food, Restaurants, French, Desserts, Creperies",1,4.0
4790,ucgzkl7atsBMGu4gGpmHfw,Peter Pan Bistro,"Cocktail Bars, Restaurants, Canadian (New), Bars, French, Mediterranean, Wine Bars, Nightlife, American (New), Bistros",1,3.5
4791,kfwAKuRFdWKRl42hpsimuQ,The String Bean,"Grocery, Event Planning & Services, Caterers, Food, Beer, Wine & Spirits, Restaurants, Delis, Sandwiches",1,4.0
4792,8XFDd4uX-g5B4JJzIahPHg,The Yard at Farmer Arts District,"American (New), Beer Gardens, Restaurants, Bars, Nightlife, Cocktail Bars, American (Traditional)",1,4.0
4793,L_ZLtfHvfzfoNVQ0-okTXg,SW Steakhouse,"Steakhouses, Restaurants",1,4.0
4794,cGQKUOAZm_VHcQOJWbatog,P.F. Chang's,"Chinese, Asian Fusion, Gluten-Free, Restaurants",1,3.0
4795,OFhlZImG34476xPfyCtQCw,Wild Mango Restaurant & Bar,"Asian Fusion, American (New), Restaurants",1,4.0
4796,qIfw1ZXlbg8rvgvn7XUEhw,Moon Sushi,"Asian Fusion, Sushi Bars, Japanese, Buffets, Food, Restaurants, Beer, Wine & Spirits",1,3.5
4797,PtwW1Hwme8Y0wy54zNr8Xw,Egg Works,"American (New), Restaurants, American (Traditional), Breakfast & Brunch, Burgers",1,4.5
4798,ScQ5xymJBw8HuUoCF7y_VQ,Girls of Glitter Gulch,"Bars, Lounges, Casinos, Adult Entertainment, Arts & Entertainment, Nightlife",0,2.0
4799,jt9O4tqBb-a7encP9ZEGVQ,Aloha Automotive & Repair,"Automotive, Auto Repair",1,5.0
4800,JnotDMU1KOYHm5kHHuPnyg,Gojo Ethiopian Restaurant,"Restaurants, Desserts, Ethiopian, Beverage Store, Food",1,4.0
4801,4zrplmbNlzIsxYs-iDTbLQ,Love Me Sweet,"Coffee & Tea, Food, Bakeries, Specialty Food",1,4.0
4802,jPBQ2OxTRlEnivXcmbj8Rg,ND Nail,"Nail Salons, Beauty & Spas, Eyelash Service, Permanent Makeup",1,4.5
4803,cw0wVQxImxix2GoChgIYNQ,World Buffet,"Restaurants, Chinese, Buffets",1,3.0
4804,7Xw_vv-ekUL2sTqipnKT0g,Buffalo Wild Wings,"Bars, Sports Bars, Barbeque, Nightlife, Chicken Wings, Restaurants, American (Traditional)",1,2.5
4805,XnJeadLrlj9AZB8qSdIR2Q,Joël  Robuchon,"Restaurants, French",1,4.5
4806,npqc1DO90A5TzavGmYyGhA,OSS,"Nightlife, Beer Bar, Comfort Food, Bars, Hot Dogs, Beer Gardens, Restaurants, American (New)",0,4.5
4807,m5TwCxoYp-JcDsbepb7few,Platform Espresso Bar,"Coffee & Tea, Restaurants, Breakfast & Brunch, Food, Cafes",1,4.0
4808,rPqXbho0dwETvjUxW88Ttw,Cinemark Movie Bistro - Charlotte,"Cinema, Arts & Entertainment",1,3.5
4809,kcF-en40P3J9L8nLy5lKqQ,Central Bistro,"American (New), Italian, Restaurants, French",0,3.5
4810,lJvcWyi6_vGWVavWkMrbVw,Don Pedro Mexican Restaurant,"Restaurants, Mexican",1,3.5
4811,9B5a8Kacujkhmb9kdeMX_A,LV Traffic Ticket Guy,"Professional Services, Traffic Ticketing Law, Lawyers, Criminal Defense Law",1,4.5
4812,ZCzey5aPhd7jYIoHsUfjmQ,Clever Koi,"Chinese, Bars, Japanese, Restaurants, Thai, Asian Fusion, Nightlife, Korean",1,4.5
4813,8pSKJ_qRUotjFl_bjH_GQA,The Cornerstone Brewing Company,"American (New), Food, Breweries, Restaurants",1,4.0
4814,QWbRrFpE-xXAToUbO83Djg,Duff's Famous Wings,"Chicken Wings, Nightlife, Restaurants",1,3.5
4815,m2hz26KM3kLN_AS5CcEjPg,East Thirty-Six,"Cocktail Bars, Breakfast & Brunch, Nightlife, Bars, Canadian (New), Restaurants",1,4.0
